schema,dbms,criterion,datagenerator,randomseed,merges
ArtistTerm,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,9,16
ArtistTerm,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,10,16
ArtistTerm,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,11,16
ArtistTerm,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,12,16
ArtistTerm,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,13,16
ArtistTerm,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,14,16
ArtistTerm,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,15,16
ArtistTerm,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,16,16
ArtistTerm,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,17,16
ArtistTerm,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,18,16
ArtistTerm,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,19,16
ArtistTerm,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,20,16
ArtistTerm,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,21,16
ArtistTerm,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,22,16
ArtistTerm,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,23,16
ArtistTerm,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,24,16
ArtistTerm,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,25,16
ArtistTerm,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,26,16
ArtistTerm,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,27,16
ArtistTerm,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,28,16
ArtistTerm,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,29,16
ArtistTerm,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,30,16
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,1,10
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,2,10
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,3,11
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,4,13
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,5,10
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,6,12
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,7,8
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,8,13
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,9,11
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,10,8
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,11,14
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,12,11
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,13,12
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,14,8
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,15,10
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,16,10
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,17,14
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,18,11
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,19,11
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,20,9
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,21,12
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,22,13
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,23,10
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,24,12
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,25,12
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,26,10
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,27,11
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,28,13
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,29,10
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,30,11
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,1,11
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,2,11
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,3,11
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,4,11
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,5,11
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,6,11
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,7,11
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,8,11
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,9,11
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,10,11
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,11,11
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,12,11
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,13,11
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,14,11
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,15,11
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,16,11
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,17,11
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,18,11
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,19,11
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,20,11
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,21,11
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,22,11
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,23,11
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,24,11
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,25,11
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,26,11
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,27,11
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,28,11
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,29,11
BankAccount,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,30,11
Cloc,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,1,5
Cloc,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,2,8
Cloc,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,3,6
Cloc,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,4,8
Cloc,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,5,6
Cloc,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,6,8
Cloc,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,7,9
Cloc,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,8,9
Cloc,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,9,7
Cloc,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,10,11
Cloc,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,11,14
Cloc,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,12,8
Cloc,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,13,10
Cloc,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,14,11
Cloc,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,15,9
Cloc,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,16,10
Cloc,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,17,9
Cloc,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,18,9
Cloc,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,19,9
Cloc,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,20,5
Cloc,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,21,9
Cloc,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,22,6
Cloc,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,23,8
Cloc,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,24,10
Cloc,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,25,7
Cloc,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,26,7
Cloc,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,27,8
Cloc,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,28,6
Cloc,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,29,9
Cloc,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,30,6
Cloc,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,1,19
Cloc,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,2,19
Cloc,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,3,19
Cloc,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,4,19
Cloc,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,5,19
Cloc,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,6,19
Cloc,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,7,19
Cloc,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,8,19
Cloc,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,9,19
Cloc,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,10,19
Cloc,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,11,19
Cloc,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,12,19
Cloc,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,13,19
Cloc,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,14,19
Cloc,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,15,19
Cloc,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,16,19
Cloc,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,17,19
Cloc,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,18,19
Cloc,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,19,19
Cloc,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,20,19
Cloc,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,21,19
Cloc,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,22,19
Cloc,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,23,19
Cloc,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,24,19
Cloc,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,25,19
Cloc,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,26,19
Cloc,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,27,19
Cloc,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,28,19
Cloc,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,29,19
Cloc,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,30,19
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,1,25
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,2,26
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,3,24
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,4,23
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,5,29
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,6,23
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,7,26
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,8,25
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,9,24
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,10,24
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,11,24
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,12,27
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,13,26
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,14,25
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,15,25
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,16,21
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,17,23
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,18,25
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,19,25
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,20,26
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,21,25
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,22,24
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,23,26
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,24,25
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,25,25
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,26,23
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,27,24
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,28,26
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,29,25
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,30,28
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,1,22
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,2,22
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,3,22
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,4,22
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,5,22
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,6,22
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,7,22
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,8,22
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,9,22
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,10,22
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,11,22
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,12,22
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,13,22
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,14,22
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,15,22
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,16,22
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,17,22
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,18,22
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,19,22
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,20,22
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,21,22
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,22,22
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,23,22
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,24,22
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,25,22
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,26,22
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,27,22
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,28,22
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,29,22
CoffeeOrders,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,30,22
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,1,31
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,2,33
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,3,38
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,4,37
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,5,33
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,6,34
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,7,34
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,8,32
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,9,41
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,10,34
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,11,35
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,12,31
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,13,37
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,14,35
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,15,33
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,16,29
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,17,29
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,18,33
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,19,35
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,20,34
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,21,34
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,22,32
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,23,40
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,24,37
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,25,32
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,26,30
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,27,34
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,28,34
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,29,33
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,30,34
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,1,8
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,2,8
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,3,8
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,4,8
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,5,8
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,6,8
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,7,8
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,8,8
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,9,8
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,10,8
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,11,8
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,12,8
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,13,8
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,14,8
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,15,8
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,16,8
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,17,8
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,18,8
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,19,8
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,20,8
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,21,8
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,22,8
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,23,8
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,24,8
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,25,8
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,26,8
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,27,8
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,28,8
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,29,8
CustomerOrder,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,30,8
Employee,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,1,9
Employee,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,2,10
Employee,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,3,7
Employee,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,4,8
Employee,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,5,8
Employee,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,6,8
Employee,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,7,8
Employee,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,8,7
Employee,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,9,10
Employee,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,10,8
Employee,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,11,6
Employee,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,12,6
Employee,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,13,7
Employee,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,14,11
Employee,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,15,11
Employee,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,16,8
Employee,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,17,8
Employee,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,18,7
Employee,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,19,7
Employee,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,20,7
Employee,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,21,7
Employee,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,22,6
Employee,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,23,8
Employee,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,24,8
Employee,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,25,8
Employee,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,26,9
Employee,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,27,7
Employee,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,28,6
Employee,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,29,8
Employee,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,30,5
Employee,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,1,9
Employee,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,2,9
Employee,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,3,9
Employee,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,4,9
Employee,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,5,9
Employee,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,6,9
Employee,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,7,9
Employee,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,8,9
Employee,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,9,9
Employee,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,10,9
Employee,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,11,9
Employee,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,12,9
Employee,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,13,9
Employee,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,14,9
Employee,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,15,9
Employee,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,16,9
Employee,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,17,9
Employee,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,18,9
Employee,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,19,9
Employee,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,20,9
Employee,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,21,9
Employee,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,22,9
Employee,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,23,9
Employee,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,24,9
Employee,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,25,9
Employee,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,26,9
Employee,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,27,9
Employee,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,28,9
Employee,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,29,9
Employee,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,30,9
Examination,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,1,25
Examination,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,2,21
Examination,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,3,27
Examination,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,4,28
Examination,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,5,21
Examination,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,6,17
Examination,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,7,28
Examination,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,8,26
Examination,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,9,21
Examination,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,10,26
Examination,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,11,27
Examination,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,12,21
Examination,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,13,26
Examination,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,14,27
Examination,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,15,27
Examination,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,16,20
Examination,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,17,22
Examination,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,18,27
Examination,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,19,27
Examination,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,20,26
Examination,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,21,21
Examination,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,22,20
Examination,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,23,20
Examination,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,24,24
