identifier,dbms,schema,operator,type,killed,time,generator,criterion,randomseed
deettaoke99v66xguozf,SQLite,BankAccount,PKCColumnE,IMPAIRED,true,4,dominoRandom,ClauseAICC+AUCC+ANCC,1
deettaoke99v66xguozf,SQLite,BankAccount,PKCColumnE,IMPAIRED,true,5,dominoRandom,ClauseAICC+AUCC+ANCC,1
deettaoke99v66xguozf,SQLite,BankAccount,PKCColumnE,IMPAIRED,true,4,dominoRandom,ClauseAICC+AUCC+ANCC,1
deettaoke99v66xguozf,SQLite,BankAccount,PKCColumnE,NORMAL,true,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
deettaoke99v66xguozf,SQLite,BankAccount,PKCColumnE,NORMAL,true,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
deettaoke99v66xguozf,SQLite,BankAccount,PKCColumnE,NORMAL,true,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
deettaoke99v66xguozf,SQLite,BankAccount,PKCColumnE,NORMAL,true,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
deettaoke99v66xguozf,SQLite,BankAccount,NNCA,NORMAL,true,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
deettaoke99v66xguozf,SQLite,BankAccount,NNCA,NORMAL,true,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
deettaoke99v66xguozf,SQLite,BankAccount,NNCA,NORMAL,true,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
deettaoke99v66xguozf,SQLite,BankAccount,NNCA,NORMAL,true,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
deettaoke99v66xguozf,SQLite,BankAccount,NNCR,NORMAL,true,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
deettaoke99v66xguozf,SQLite,BankAccount,NNCR,NORMAL,true,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
deettaoke99v66xguozf,SQLite,BankAccount,NNCR,NORMAL,true,7,dominoRandom,ClauseAICC+AUCC+ANCC,1
deettaoke99v66xguozf,SQLite,BankAccount,NNCR,NORMAL,true,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
deettaoke99v66xguozf,SQLite,BankAccount,NNCR,NORMAL,true,11,dominoRandom,ClauseAICC+AUCC+ANCC,1
deettaoke99v66xguozf,SQLite,BankAccount,UCColumnA,EQUIVALENT,false,7,dominoRandom,ClauseAICC+AUCC+ANCC,1
deettaoke99v66xguozf,SQLite,BankAccount,UCColumnA,NORMAL,true,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
deettaoke99v66xguozf,SQLite,BankAccount,UCColumnA,NORMAL,true,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
deettaoke99v66xguozf,SQLite,BankAccount,UCColumnA,NORMAL,true,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
deettaoke99v66xguozf,SQLite,BankAccount,UCColumnA,EQUIVALENT,false,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
deettaoke99v66xguozf,SQLite,BankAccount,UCColumnA,NORMAL,true,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
deettaoke99v66xguozf,SQLite,BankAccount,UCColumnA,NORMAL,true,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
deettaoke99v66xguozf,SQLite,BankAccount,UCColumnA,NORMAL,true,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
deettaoke99v66xguozf,SQLite,BankAccount,UCColumnA,NORMAL,true,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,CCNullifier,NORMAL,true,14,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,CCNullifier,NORMAL,true,13,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,CCRelationalExpressionOperatorE,NORMAL,true,12,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,CCRelationalExpressionOperatorE,NORMAL,true,11,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,CCRelationalExpressionOperatorE,NORMAL,true,11,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,CCRelationalExpressionOperatorE,NORMAL,false,11,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,CCRelationalExpressionOperatorE,NORMAL,true,11,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,CCRelationalExpressionOperatorE,NORMAL,true,11,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,CCRelationalExpressionOperatorE,NORMAL,true,11,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,CCRelationalExpressionOperatorE,NORMAL,true,11,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,CCRelationalExpressionOperatorE,NORMAL,false,11,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,CCRelationalExpressionOperatorE,NORMAL,true,11,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,CCRelationalExpressionOperatorE,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,CCRelationalExpressionOperatorE,NORMAL,true,11,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,CCRelationalExpressionOperatorE,NORMAL,false,11,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,CCRelationalExpressionOperatorE,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
