identifier,dbms,schema,operator,type,killed,time,generator,criterion,randomseed
u7yhnqhirepagnjh5jve,SQLite,BankAccount,PKCColumnA,NORMAL,false,7,avsDefaults,ClauseAICC+AUCC+ANCC,1
u7yhnqhirepagnjh5jve,SQLite,BankAccount,PKCColumnR,IMPAIRED,true,5,avsDefaults,ClauseAICC+AUCC+ANCC,1
u7yhnqhirepagnjh5jve,SQLite,BankAccount,PKCColumnR,NORMAL,true,7,avsDefaults,ClauseAICC+AUCC+ANCC,1
u7yhnqhirepagnjh5jve,SQLite,BankAccount,PKCColumnE,IMPAIRED,true,4,avsDefaults,ClauseAICC+AUCC+ANCC,1
u7yhnqhirepagnjh5jve,SQLite,BankAccount,PKCColumnE,IMPAIRED,true,4,avsDefaults,ClauseAICC+AUCC+ANCC,1
u7yhnqhirepagnjh5jve,SQLite,BankAccount,PKCColumnE,IMPAIRED,true,4,avsDefaults,ClauseAICC+AUCC+ANCC,1
u7yhnqhirepagnjh5jve,SQLite,BankAccount,PKCColumnE,NORMAL,true,7,avsDefaults,ClauseAICC+AUCC+ANCC,1
u7yhnqhirepagnjh5jve,SQLite,BankAccount,PKCColumnE,NORMAL,true,7,avsDefaults,ClauseAICC+AUCC+ANCC,1
u7yhnqhirepagnjh5jve,SQLite,BankAccount,PKCColumnE,NORMAL,true,7,avsDefaults,ClauseAICC+AUCC+ANCC,1
u7yhnqhirepagnjh5jve,SQLite,BankAccount,PKCColumnE,NORMAL,true,7,avsDefaults,ClauseAICC+AUCC+ANCC,1
u7yhnqhirepagnjh5jve,SQLite,BankAccount,NNCA,NORMAL,true,7,avsDefaults,ClauseAICC+AUCC+ANCC,1
u7yhnqhirepagnjh5jve,SQLite,BankAccount,NNCA,NORMAL,true,7,avsDefaults,ClauseAICC+AUCC+ANCC,1
u7yhnqhirepagnjh5jve,SQLite,BankAccount,NNCA,NORMAL,true,7,avsDefaults,ClauseAICC+AUCC+ANCC,1
u7yhnqhirepagnjh5jve,SQLite,BankAccount,NNCA,NORMAL,true,7,avsDefaults,ClauseAICC+AUCC+ANCC,1
u7yhnqhirepagnjh5jve,SQLite,BankAccount,NNCR,NORMAL,true,7,avsDefaults,ClauseAICC+AUCC+ANCC,1
u7yhnqhirepagnjh5jve,SQLite,BankAccount,NNCR,NORMAL,true,7,avsDefaults,ClauseAICC+AUCC+ANCC,1
u7yhnqhirepagnjh5jve,SQLite,BankAccount,NNCR,NORMAL,true,7,avsDefaults,ClauseAICC+AUCC+ANCC,1
u7yhnqhirepagnjh5jve,SQLite,BankAccount,NNCR,NORMAL,true,7,avsDefaults,ClauseAICC+AUCC+ANCC,1
u7yhnqhirepagnjh5jve,SQLite,BankAccount,NNCR,NORMAL,true,12,avsDefaults,ClauseAICC+AUCC+ANCC,1
u7yhnqhirepagnjh5jve,SQLite,BankAccount,UCColumnA,EQUIVALENT,false,6,avsDefaults,ClauseAICC+AUCC+ANCC,1
u7yhnqhirepagnjh5jve,SQLite,BankAccount,UCColumnA,NORMAL,true,8,avsDefaults,ClauseAICC+AUCC+ANCC,1
u7yhnqhirepagnjh5jve,SQLite,BankAccount,UCColumnA,NORMAL,true,8,avsDefaults,ClauseAICC+AUCC+ANCC,1
u7yhnqhirepagnjh5jve,SQLite,BankAccount,UCColumnA,NORMAL,true,7,avsDefaults,ClauseAICC+AUCC+ANCC,1
u7yhnqhirepagnjh5jve,SQLite,BankAccount,UCColumnA,EQUIVALENT,false,7,avsDefaults,ClauseAICC+AUCC+ANCC,1
u7yhnqhirepagnjh5jve,SQLite,BankAccount,UCColumnA,NORMAL,true,7,avsDefaults,ClauseAICC+AUCC+ANCC,1
u7yhnqhirepagnjh5jve,SQLite,BankAccount,UCColumnA,NORMAL,true,7,avsDefaults,ClauseAICC+AUCC+ANCC,1
u7yhnqhirepagnjh5jve,SQLite,BankAccount,UCColumnA,NORMAL,true,7,avsDefaults,ClauseAICC+AUCC+ANCC,1
u7yhnqhirepagnjh5jve,SQLite,BankAccount,UCColumnA,NORMAL,true,6,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,CCNullifier,NORMAL,true,24,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,CCNullifier,NORMAL,true,22,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,CCRelationalExpressionOperatorE,NORMAL,true,17,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,CCRelationalExpressionOperatorE,NORMAL,true,16,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,CCRelationalExpressionOperatorE,NORMAL,true,17,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,CCRelationalExpressionOperatorE,NORMAL,false,19,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,CCRelationalExpressionOperatorE,NORMAL,true,19,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,CCRelationalExpressionOperatorE,NORMAL,true,18,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,CCRelationalExpressionOperatorE,NORMAL,true,19,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,CCRelationalExpressionOperatorE,NORMAL,true,18,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,CCRelationalExpressionOperatorE,NORMAL,false,19,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,CCRelationalExpressionOperatorE,NORMAL,true,18,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,CCRelationalExpressionOperatorE,NORMAL,true,18,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,CCRelationalExpressionOperatorE,NORMAL,true,16,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,CCRelationalExpressionOperatorE,NORMAL,true,16,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,CCRelationalExpressionOperatorE,NORMAL,true,15,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,CCRelationalExpressionOperatorE,NORMAL,true,17,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,FKCColumnPairR,IMPAIRED,true,10,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,FKCColumnPairR,IMPAIRED,true,10,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,FKCColumnPairE,NORMAL,true,15,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,FKCColumnPairE,NORMAL,true,18,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,FKCColumnPairE,NORMAL,true,18,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,FKCColumnPairE,NORMAL,true,15,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,FKCColumnPairE,NORMAL,true,15,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,FKCColumnPairE,NORMAL,true,15,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,FKCColumnPairE,IMPAIRED,true,9,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,FKCColumnPairE,IMPAIRED,true,10,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,FKCColumnPairE,IMPAIRED,true,10,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,FKCColumnPairE,IMPAIRED,true,10,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,FKCColumnPairE,IMPAIRED,true,10,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,FKCColumnPairE,NORMAL,true,15,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,FKCColumnPairE,NORMAL,true,17,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,FKCColumnPairE,NORMAL,true,17,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,FKCColumnPairE,NORMAL,true,14,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,FKCColumnPairE,NORMAL,true,15,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,FKCColumnPairE,NORMAL,true,15,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,FKCColumnPairE,IMPAIRED,true,9,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,FKCColumnPairE,IMPAIRED,true,9,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,FKCColumnPairE,IMPAIRED,true,9,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,PKCColumnA,IMPAIRED,true,9,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,PKCColumnA,IMPAIRED,true,10,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,PKCColumnA,IMPAIRED,true,9,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,PKCColumnA,NORMAL,true,14,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,PKCColumnA,NORMAL,false,11,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,PKCColumnA,NORMAL,false,11,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,PKCColumnA,NORMAL,false,11,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,PKCColumnA,NORMAL,false,11,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,PKCColumnA,NORMAL,false,11,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,PKCColumnA,NORMAL,false,11,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,PKCColumnR,IMPAIRED,true,6,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,PKCColumnR,IMPAIRED,true,7,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,PKCColumnR,NORMAL,true,11,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,PKCColumnE,IMPAIRED,true,7,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,PKCColumnE,IMPAIRED,true,7,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,PKCColumnE,IMPAIRED,true,6,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,PKCColumnE,IMPAIRED,true,6,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,PKCColumnE,IMPAIRED,true,6,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,PKCColumnE,IMPAIRED,true,27,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,PKCColumnE,NORMAL,true,11,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,PKCColumnE,NORMAL,true,10,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,PKCColumnE,NORMAL,true,11,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,PKCColumnE,NORMAL,true,11,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,PKCColumnE,NORMAL,true,11,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,PKCColumnE,NORMAL,true,11,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,PKCColumnE,NORMAL,true,11,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,NNCA,NORMAL,true,11,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,NNCA,NORMAL,true,11,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,NNCA,NORMAL,true,10,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,NNCA,NORMAL,true,10,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,NNCA,NORMAL,true,10,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,NNCA,NORMAL,true,10,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,NNCA,NORMAL,true,10,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,NNCA,NORMAL,true,10,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,NNCA,NORMAL,true,10,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,NNCR,NORMAL,true,10,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,NNCR,NORMAL,true,10,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,NNCR,NORMAL,true,10,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,NNCR,NORMAL,true,11,avsDefaults,ClauseAICC+AUCC+ANCC,1
cjvccyhpbkbne6hdqinb,SQLite,BrowserCookies,UCColumnA,NORMAL,true,11,avsDefaults,ClauseAICC+AUCC+ANCC,1
