identifier,dbms,schema,operator,type,killed,time,generator,criterion,randomseed
p1566jpubwnjdql8zkvi,SQLite,BankAccount,PKCColumnA,NORMAL,true,5,dominoRandom,ClauseAICC+AUCC+ANCC,1
p1566jpubwnjdql8zkvi,SQLite,BankAccount,PKCColumnA,NORMAL,true,5,dominoRandom,ClauseAICC+AUCC+ANCC,1
p1566jpubwnjdql8zkvi,SQLite,BankAccount,PKCColumnA,NORMAL,false,5,dominoRandom,ClauseAICC+AUCC+ANCC,1
p1566jpubwnjdql8zkvi,SQLite,BankAccount,PKCColumnR,IMPAIRED,true,4,dominoRandom,ClauseAICC+AUCC+ANCC,1
p1566jpubwnjdql8zkvi,SQLite,BankAccount,PKCColumnR,NORMAL,true,5,dominoRandom,ClauseAICC+AUCC+ANCC,1
p1566jpubwnjdql8zkvi,SQLite,BankAccount,PKCColumnE,IMPAIRED,true,3,dominoRandom,ClauseAICC+AUCC+ANCC,1
p1566jpubwnjdql8zkvi,SQLite,BankAccount,PKCColumnE,IMPAIRED,true,4,dominoRandom,ClauseAICC+AUCC+ANCC,1
p1566jpubwnjdql8zkvi,SQLite,BankAccount,PKCColumnE,IMPAIRED,true,5,dominoRandom,ClauseAICC+AUCC+ANCC,1
p1566jpubwnjdql8zkvi,SQLite,BankAccount,PKCColumnE,NORMAL,true,7,dominoRandom,ClauseAICC+AUCC+ANCC,1
p1566jpubwnjdql8zkvi,SQLite,BankAccount,PKCColumnE,NORMAL,true,5,dominoRandom,ClauseAICC+AUCC+ANCC,1
p1566jpubwnjdql8zkvi,SQLite,BankAccount,PKCColumnE,NORMAL,true,5,dominoRandom,ClauseAICC+AUCC+ANCC,1
p1566jpubwnjdql8zkvi,SQLite,BankAccount,PKCColumnE,NORMAL,true,5,dominoRandom,ClauseAICC+AUCC+ANCC,1
p1566jpubwnjdql8zkvi,SQLite,BankAccount,NNCA,NORMAL,true,5,dominoRandom,ClauseAICC+AUCC+ANCC,1
p1566jpubwnjdql8zkvi,SQLite,BankAccount,NNCA,NORMAL,true,5,dominoRandom,ClauseAICC+AUCC+ANCC,1
p1566jpubwnjdql8zkvi,SQLite,BankAccount,NNCA,NORMAL,true,5,dominoRandom,ClauseAICC+AUCC+ANCC,1
p1566jpubwnjdql8zkvi,SQLite,BankAccount,NNCA,NORMAL,true,5,dominoRandom,ClauseAICC+AUCC+ANCC,1
p1566jpubwnjdql8zkvi,SQLite,BankAccount,NNCR,NORMAL,true,5,dominoRandom,ClauseAICC+AUCC+ANCC,1
p1566jpubwnjdql8zkvi,SQLite,BankAccount,NNCR,NORMAL,true,5,dominoRandom,ClauseAICC+AUCC+ANCC,1
p1566jpubwnjdql8zkvi,SQLite,BankAccount,NNCR,NORMAL,true,5,dominoRandom,ClauseAICC+AUCC+ANCC,1
p1566jpubwnjdql8zkvi,SQLite,BankAccount,NNCR,NORMAL,true,5,dominoRandom,ClauseAICC+AUCC+ANCC,1
